version,dataset,patch_size,blocks,threads,time
./bin/v1,./data/noise_image_house_const.txt,3,64,256,0.005800
./bin/v1,./data/noise_image_house_const.txt,3,64,512,0.007053
./bin/v1,./data/noise_image_house_const.txt,3,64,1024,0.013306
./bin/v1,./data/noise_image_house_const.txt,3,64,2048,0.000330
./bin/v1,./data/noise_image_house_const.txt,3,128,32,0.005554
./bin/v1,./data/noise_image_house_const.txt,3,128,64,0.005725
./bin/v1,./data/noise_image_house_const.txt,3,128,128,0.005715
./bin/v1,./data/noise_image_house_const.txt,3,128,256,0.007524
./bin/v1,./data/noise_image_house_const.txt,3,128,512,0.012956
./bin/v1,./data/noise_image_house_const.txt,3,128,1024,0.013008
./bin/v1,./data/noise_image_house_const.txt,3,128,2048,0.000320
./bin/v1,./data/noise_image_house_const.txt,3,256,32,0.005506
./bin/v1,./data/noise_image_house_const.txt,3,256,64,0.005766
./bin/v1,./data/noise_image_house_const.txt,3,256,128,0.005615
./bin/v1,./data/noise_image_house_const.txt,3,256,256,0.007560
./bin/v1,./data/noise_image_house_const.txt,3,256,512,0.012959
./bin/v1,./data/noise_image_house_const.txt,3,256,1024,0.013010
./bin/v1,./data/noise_image_house_const.txt,3,256,2048,0.000294
./bin/v1,./data/noise_image_house_const.txt,3,512,32,0.005542
./bin/v1,./data/noise_image_house_const.txt,3,512,64,0.005604
./bin/v1,./data/noise_image_house_const.txt,3,512,128,0.005650
./bin/v1,./data/noise_image_house_const.txt,3,512,256,0.007518
./bin/v1,./data/noise_image_house_const.txt,3,512,512,0.012914
./bin/v1,./data/noise_image_house_const.txt,3,512,1024,0.012970
./bin/v1,./data/noise_image_house_const.txt,3,512,2048,0.000409
./bin/v1,./data/noise_image_house_const.txt,3,1024,32,0.005521
./bin/v1,./data/noise_image_house_const.txt,3,1024,64,0.005570
./bin/v1,./data/noise_image_house_const.txt,3,1024,128,0.005631
./bin/v1,./data/noise_image_house_const.txt,3,1024,256,0.007538
./bin/v1,./data/noise_image_house_const.txt,3,1024,512,0.012972
./bin/v1,./data/noise_image_house_const.txt,3,1024,1024,0.013286
./bin/v1,./data/noise_image_house_const.txt,3,1024,2048,0.000337
./bin/v1,./data/noise_image_house_const.txt,3,2048,32,0.005548
./bin/v1,./data/noise_image_house_const.txt,3,2048,64,0.005660
./bin/v1,./data/noise_image_house_const.txt,3,2048,128,0.005705
./bin/v1,./data/noise_image_house_const.txt,3,2048,256,0.007497
./bin/v1,./data/noise_image_house_const.txt,3,2048,512,0.013036
./bin/v1,./data/noise_image_house_const.txt,3,2048,1024,0.012961
./bin/v1,./data/noise_image_house_const.txt,3,2048,2048,0.000335
./bin/v1,./data/noise_image_house_const.txt,3,4094,32,0.005702
./bin/v1,./data/noise_image_house_const.txt,3,4094,64,0.005582
./bin/v1,./data/noise_image_house_const.txt,3,4094,128,0.005718
./bin/v1,./data/noise_image_house_const.txt,3,4094,256,0.006907
./bin/v1,./data/noise_image_house_const.txt,3,4094,512,0.012985
./bin/v1,./data/noise_image_house_const.txt,3,4094,1024,0.012947
./bin/v1,./data/noise_image_house_const.txt,3,4094,2048,0.000323
./bin/v1,./data/noise_image_house_const.txt,5,16,32,0.061220
./bin/v1,./data/noise_image_house_const.txt,5,16,64,0.036347
./bin/v1,./data/noise_image_house_const.txt,5,16,128,0.021642
./bin/v1,./data/noise_image_house_const.txt,5,16,256,0.017929
./bin/v1,./data/noise_image_house_const.txt,5,16,512,0.035532
./bin/v1,./data/noise_image_house_const.txt,5,16,1024,0.109000
./bin/v1,./data/noise_image_house_const.txt,5,16,2048,0.000481
./bin/v1,./data/noise_image_house_const.txt,5,32,32,0.026518
./bin/v1,./data/noise_image_house_const.txt,5,32,64,0.016152
./bin/v1,./data/noise_image_house_const.txt,5,32,128,0.010529
./bin/v1,./data/noise_image_house_const.txt,5,32,256,0.014458
./bin/v1,./data/noise_image_house_const.txt,5,32,512,0.028532
./bin/v1,./data/noise_image_house_const.txt,5,32,1024,0.087929
./bin/v1,./data/noise_image_house_const.txt,5,32,2048,0.000439
./bin/v1,./data/noise_image_house_const.txt,5,64,32,0.013992
./bin/v1,./data/noise_image_house_const.txt,5,64,64,0.009163
./bin/v1,./data/noise_image_house_const.txt,5,64,128,0.009237
./bin/v1,./data/noise_image_house_const.txt,5,64,256,0.012486
./bin/v1,./data/noise_image_house_const.txt,5,64,512,0.024317
./bin/v1,./data/noise_image_house_const.txt,5,64,1024,0.075360
./bin/v1,./data/noise_image_house_const.txt,5,64,2048,0.000449
./bin/v1,./data/noise_image_house_const.txt,5,128,32,0.008272
./bin/v1,./data/noise_image_house_const.txt,5,128,64,0.008678
./bin/v1,./data/noise_image_house_const.txt,5,128,128,0.012148
./bin/v1,./data/noise_image_house_const.txt,5,128,256,0.022516
./bin/v1,./data/noise_image_house_const.txt,5,128,512,0.046167
./bin/v1,./data/noise_image_house_const.txt,5,128,1024,0.069974
./bin/v1,./data/noise_image_house_const.txt,5,128,2048,0.000457
./bin/v1,./data/noise_image_house_const.txt,5,256,32,0.008737
./bin/v1,./data/noise_image_house_const.txt,5,256,64,0.008620
./bin/v1,./data/noise_image_house_const.txt,5,256,128,0.015348
./bin/v1,./data/noise_image_house_const.txt,5,256,256,0.030632
./bin/v1,./data/noise_image_house_const.txt,5,256,512,0.063602
./bin/v1,./data/noise_image_house_const.txt,5,256,1024,0.100022
./bin/v1,./data/noise_image_house_const.txt,5,256,2048,0.000523
./bin/v1,./data/noise_image_house_const.txt,5,512,32,0.009342
./bin/v1,./data/noise_image_house_const.txt,5,512,64,0.009460
./bin/v1,./data/noise_image_house_const.txt,5,512,128,0.013329
./bin/v1,./data/noise_image_house_const.txt,5,512,256,0.024877
./bin/v1,./data/noise_image_house_const.txt,5,512,512,0.050974
./bin/v1,./data/noise_image_house_const.txt,5,512,1024,0.077288
./bin/v1,./data/noise_image_house_const.txt,5,512,2048,0.000437
./bin/v1,./data/noise_image_house_const.txt,5,1024,32,0.008724
./bin/v1,./data/noise_image_house_const.txt,5,1024,64,0.008747
./bin/v1,./data/noise_image_house_const.txt,5,1024,128,0.012354
./bin/v1,./data/noise_image_house_const.txt,5,1024,256,0.022859
./bin/v1,./data/noise_image_house_const.txt,5,1024,512,0.046916
./bin/v1,./data/noise_image_house_const.txt,5,1024,1024,0.071106
./bin/v1,./data/noise_image_house_const.txt,5,1024,2048,0.000432
./bin/v1,./data/noise_image_house_const.txt,5,2048,32,0.008723
./bin/v1,./data/noise_image_house_const.txt,5,2048,64,0.008708
./bin/v1,./data/noise_image_house_const.txt,5,2048,128,0.015381
./bin/v1,./data/noise_image_house_const.txt,5,2048,256,0.030534
./bin/v1,./data/noise_image_house_const.txt,5,2048,512,0.064993
./bin/v1,./data/noise_image_house_const.txt,5,2048,1024,0.101993
./bin/v1,./data/noise_image_house_const.txt,5,2048,2048,0.000451
./bin/v1,./data/noise_image_house_const.txt,5,4094,32,0.010186
./bin/v1,./data/noise_image_house_const.txt,5,4094,64,0.010216
./bin/v1,./data/noise_image_house_const.txt,5,4094,128,0.013949
./bin/v1,./data/noise_image_house_const.txt,5,4094,256,0.027163
./bin/v1,./data/noise_image_house_const.txt,5,4094,512,0.055681
./bin/v1,./data/noise_image_house_const.txt,5,4094,1024,0.084602
./bin/v1,./data/noise_image_house_const.txt,5,4094,2048,0.000470
./bin/v1,./data/noise_image_house_const.txt,7,16,32,0.075865
./bin/v1,./data/noise_image_house_const.txt,7,16,64,0.048157
./bin/v1,./data/noise_image_house_const.txt,7,16,128,0.035128
./bin/v1,./data/noise_image_house_const.txt,7,16,256,0.034103
./bin/v1,./data/noise_image_house_const.txt,7,16,512,0.076899
./bin/v1,./data/noise_image_house_const.txt,7,16,1024,0.174225
./bin/v1,./data/noise_image_house_const.txt,7,16,2048,0.000699
./bin/v1,./data/noise_image_house_const.txt,7,32,32,0.030011
./bin/v1,./data/noise_image_house_const.txt,7,32,64,0.020039
./bin/v1,./data/noise_image_house_const.txt,7,32,128,0.016949
./bin/v1,./data/noise_image_house_const.txt,7,32,256,0.024633
./bin/v1,./data/noise_image_house_const.txt,7,32,512,0.055414
./bin/v1,./data/noise_image_house_const.txt,7,32,1024,0.140569
./bin/v1,./data/noise_image_house_const.txt,7,32,2048,0.000672
./bin/v1,./data/noise_image_house_const.txt,7,64,32,0.018281
./bin/v1,./data/noise_image_house_const.txt,7,64,64,0.015783
./bin/v1,./data/noise_image_house_const.txt,7,64,128,0.015784
./bin/v1,./data/noise_image_house_const.txt,7,64,256,0.022665
./bin/v1,./data/noise_image_house_const.txt,7,64,512,0.050593
./bin/v1,./data/noise_image_house_const.txt,7,64,1024,0.132554
./bin/v1,./data/noise_image_house_const.txt,7,64,2048,0.000727
./bin/v1,./data/noise_image_house_const.txt,7,128,32,0.013159
./bin/v1,./data/noise_image_house_const.txt,7,128,64,0.013227
./bin/v1,./data/noise_image_house_const.txt,7,128,128,0.019260
./bin/v1,./data/noise_image_house_const.txt,7,128,256,0.039811
./bin/v1,./data/noise_image_house_const.txt,7,128,512,0.083735
./bin/v1,./data/noise_image_house_const.txt,7,128,1024,0.110977
./bin/v1,./data/noise_image_house_const.txt,7,128,2048,0.000708
./bin/v1,./data/noise_image_house_const.txt,7,256,32,0.013421
./bin/v1,./data/noise_image_house_const.txt,7,256,64,0.013242
./bin/v1,./data/noise_image_house_const.txt,7,256,128,0.019218
./bin/v1,./data/noise_image_house_const.txt,7,256,256,0.039828
./bin/v1,./data/noise_image_house_const.txt,7,256,512,0.083606
./bin/v1,./data/noise_image_house_const.txt,7,256,1024,0.110929
./bin/v1,./data/noise_image_house_const.txt,7,256,2048,0.000924
./bin/v1,./data/noise_image_house_const.txt,7,512,32,0.013392
./bin/v1,./data/noise_image_house_const.txt,7,512,64,0.013199
./bin/v1,./data/noise_image_house_const.txt,7,512,128,0.019214
./bin/v1,./data/noise_image_house_const.txt,7,512,256,0.039812
./bin/v1,./data/noise_image_house_const.txt,7,512,512,0.083702
./bin/v1,./data/noise_image_house_const.txt,7,512,1024,0.111150
./bin/v1,./data/noise_image_house_const.txt,7,512,2048,0.000790
./bin/v1,./data/noise_image_house_const.txt,7,1024,32,0.013361
./bin/v1,./data/noise_image_house_const.txt,7,1024,64,0.013266
./bin/v1,./data/noise_image_house_const.txt,7,1024,128,0.019418
./bin/v1,./data/noise_image_house_const.txt,7,1024,256,0.039825
./bin/v1,./data/noise_image_house_const.txt,7,1024,512,0.083680
./bin/v1,./data/noise_image_house_const.txt,7,1024,1024,0.111025
./bin/v1,./data/noise_image_house_const.txt,7,1024,2048,0.000686
./bin/v1,./data/noise_image_house_const.txt,7,2048,32,0.013536
./bin/v1,./data/noise_image_house_const.txt,7,2048,64,0.013239
./bin/v1,./data/noise_image_house_const.txt,7,2048,128,0.019272
./bin/v1,./data/noise_image_house_const.txt,7,2048,256,0.039862
./bin/v1,./data/noise_image_house_const.txt,7,2048,512,0.083612
./bin/v1,./data/noise_image_house_const.txt,7,2048,1024,0.111054
./bin/v1,./data/noise_image_house_const.txt,7,2048,2048,0.000687
./bin/v1,./data/noise_image_house_const.txt,7,4094,32,0.013460
./bin/v1,./data/noise_image_house_const.txt,7,4094,64,0.013226
./bin/v1,./data/noise_image_house_const.txt,7,4094,128,0.019245
./bin/v1,./data/noise_image_house_const.txt,7,4094,256,0.040047
./bin/v1,./data/noise_image_house_const.txt,7,4094,512,0.083675
./bin/v1,./data/noise_image_house_const.txt,7,4094,1024,0.111138
./bin/v1,./data/noise_image_house_const.txt,7,4094,2048,0.000708
./bin/v2,./data/noise_image_lena_const.txt,3,16,32,2.145721
./bin/v2,./data/noise_image_lena_const.txt,3,16,64,1.044540
./bin/v2,./data/noise_image_lena_const.txt,3,16,96,0.697420
./bin/v2,./data/noise_image_lena_const.txt,3,16,128,0.524842
./bin/v2,./data/noise_image_lena_const.txt,3,16,256,0.282537
./bin/v2,./data/noise_image_lena_const.txt,3,16,512,0.218953
./bin/v2,./data/noise_image_lena_const.txt,3,16,672,0.258347
./bin/v2,./data/noise_image_lena_const.txt,3,32,32,1.075621
./bin/v2,./data/noise_image_lena_const.txt,3,32,64,0.525360
./bin/v2,./data/noise_image_lena_const.txt,3,32,96,0.362453
./bin/v2,./data/noise_image_lena_const.txt,3,32,128,0.273503
./bin/v2,./data/noise_image_lena_const.txt,3,32,256,0.162075
./bin/v2,./data/noise_image_lena_const.txt,3,32,512,0.127572
./bin/v2,./data/noise_image_lena_const.txt,3,32,672,0.170101
./bin/v2,./data/noise_image_lena_const.txt,3,64,32,0.541986
./bin/v2,./data/noise_image_lena_const.txt,3,64,64,0.279391
./bin/v2,./data/noise_image_lena_const.txt,3,64,96,0.211293
./bin/v2,./data/noise_image_lena_const.txt,3,64,128,0.165155
./bin/v2,./data/noise_image_lena_const.txt,3,64,256,0.139893
./bin/v2,./data/noise_image_lena_const.txt,3,64,512,0.132667
./bin/v2,./data/noise_image_lena_const.txt,3,64,672,0.135871
./bin/v2,./data/noise_image_lena_const.txt,3,128,32,0.288811
./bin/v2,./data/noise_image_lena_const.txt,3,128,64,0.168118
./bin/v2,./data/noise_image_lena_const.txt,3,128,96,0.149872
./bin/v2,./data/noise_image_lena_const.txt,3,128,128,0.150294
./bin/v2,./data/noise_image_lena_const.txt,3,128,256,0.141360
./bin/v2,./data/noise_image_lena_const.txt,3,128,512,0.135397
./bin/v2,./data/noise_image_lena_const.txt,3,128,672,0.135838
./bin/v2,./data/noise_image_lena_const.txt,3,256,32,0.171065
./bin/v2,./data/noise_image_lena_const.txt,3,256,64,0.144829
./bin/v2,./data/noise_image_lena_const.txt,3,256,96,0.142899
./bin/v2,./data/noise_image_lena_const.txt,3,256,128,0.131749
./bin/v2,./data/noise_image_lena_const.txt,3,256,256,0.105299
./bin/v2,./data/noise_image_lena_const.txt,3,256,512,0.135479
./bin/v2,./data/noise_image_lena_const.txt,3,256,672,0.135885
./bin/v2,./data/noise_image_lena_const.txt,3,512,32,0.146887
./bin/v2,./data/noise_image_lena_const.txt,3,512,64,0.129311
./bin/v2,./data/noise_image_lena_const.txt,3,512,96,0.122101
./bin/v2,./data/noise_image_lena_const.txt,3,512,128,0.119482
./bin/v2,./data/noise_image_lena_const.txt,3,512,256,0.122581
./bin/v2,./data/noise_image_lena_const.txt,3,512,512,0.134843
./bin/v2,./data/noise_image_lena_const.txt,3,512,672,0.137848
./bin/v2,./data/noise_image_lena_const.txt,3,1024,32,0.136182
./bin/v2,./data/noise_image_lena_const.txt,3,1024,64,0.108514
./bin/v2,./data/noise_image_lena_const.txt,3,1024,96,0.122499
./bin/v2,./data/noise_image_lena_const.txt,3,1024,128,0.118950
./bin/v2,./data/noise_image_lena_const.txt,3,1024,256,0.122669
./bin/v2,./data/noise_image_lena_const.txt,3,1024,512,0.135440
./bin/v2,./data/noise_image_lena_const.txt,3,1024,672,0.137260
./bin/v2,./data/noise_image_lena_const.txt,3,2048,32,0.127930
./bin/v2,./data/noise_image_lena_const.txt,3,2048,64,0.121425
./bin/v2,./data/noise_image_lena_const.txt,3,2048,96,0.121923
./bin/v2,./data/noise_image_lena_const.txt,3,2048,128,0.119008
./bin/v2,./data/noise_image_lena_const.txt,3,2048,256,0.123083
./bin/v2,./data/noise_image_lena_const.txt,3,2048,512,0.135380
./bin/v2,./data/noise_image_lena_const.txt,3,2048,672,0.137833
./bin/v2,./data/noise_image_lena_const.txt,3,4094,32,0.126926
./bin/v2,./data/noise_image_lena_const.txt,3,4094,64,0.121174
./bin/v2,./data/noise_image_lena_const.txt,3,4094,96,0.123151
./bin/v2,./data/noise_image_lena_const.txt,3,4094,128,0.119045
./bin/v2,./data/noise_image_lena_const.txt,3,4094,256,0.123416
./bin/v2,./data/noise_image_lena_const.txt,3,4094,512,0.136223
./bin/v2,./data/noise_image_lena_const.txt,3,4094,672,0.136927
./bin/v2,./data/noise_image_lena_const.txt,5,16,32,3.248635
./bin/v2,./data/noise_image_lena_const.txt,5,16,64,1.558356
./bin/v2,./data/noise_image_lena_const.txt,5,16,96,1.105194
./bin/v2,./data/noise_image_lena_const.txt,5,16,128,0.797769
./bin/v2,./data/noise_image_lena_const.txt,5,16,256,0.004899
./bin/v2,./data/noise_image_lena_const.txt,5,16,512,0.004956
./bin/v2,./data/noise_image_lena_const.txt,5,16,672,0.005748
./bin/v2,./data/noise_image_lena_const.txt,5,32,32,1.625360
./bin/v2,./data/noise_image_lena_const.txt,5,32,64,0.782350
./bin/v2,./data/noise_image_lena_const.txt,5,32,96,0.609151
./bin/v2,./data/noise_image_lena_const.txt,5,32,128,0.456349
./bin/v2,./data/noise_image_lena_const.txt,5,32,256,0.004913
./bin/v2,./data/noise_image_lena_const.txt,5,32,512,0.005046
./bin/v2,./data/noise_image_lena_const.txt,5,32,672,0.005090
./bin/v2,./data/noise_image_lena_const.txt,5,64,32,0.831252
./bin/v2,./data/noise_image_lena_const.txt,5,64,64,0.472322
./bin/v2,./data/noise_image_lena_const.txt,5,64,96,0.415363
./bin/v2,./data/noise_image_lena_const.txt,5,64,128,0.371380
./bin/v2,./data/noise_image_lena_const.txt,5,64,256,0.005116
./bin/v2,./data/noise_image_lena_const.txt,5,64,512,0.005226
./bin/v2,./data/noise_image_lena_const.txt,5,64,672,0.005215
./bin/v2,./data/noise_image_lena_const.txt,5,128,32,0.490202
./bin/v2,./data/noise_image_lena_const.txt,5,128,64,0.387510
./bin/v2,./data/noise_image_lena_const.txt,5,128,96,0.390975
./bin/v2,./data/noise_image_lena_const.txt,5,128,128,0.372350
./bin/v2,./data/noise_image_lena_const.txt,5,128,256,0.004933
./bin/v2,./data/noise_image_lena_const.txt,5,128,512,0.004905
./bin/v2,./data/noise_image_lena_const.txt,5,128,672,0.006215
./bin/v2,./data/noise_image_lena_const.txt,5,256,32,0.377978
./bin/v2,./data/noise_image_lena_const.txt,5,256,64,0.357820
./bin/v2,./data/noise_image_lena_const.txt,5,256,96,0.349605
./bin/v2,./data/noise_image_lena_const.txt,5,256,128,0.331826
./bin/v2,./data/noise_image_lena_const.txt,5,256,256,0.005139
./bin/v2,./data/noise_image_lena_const.txt,5,256,512,0.005088
./bin/v2,./data/noise_image_lena_const.txt,5,256,672,0.005025
./bin/v2,./data/noise_image_lena_const.txt,5,512,32,0.376797
./bin/v2,./data/noise_image_lena_const.txt,5,512,64,0.326240
./bin/v2,./data/noise_image_lena_const.txt,5,512,96,0.322390
./bin/v2,./data/noise_image_lena_const.txt,5,512,128,0.308687
./bin/v2,./data/noise_image_lena_const.txt,5,512,256,0.005006
./bin/v2,./data/noise_image_lena_const.txt,5,512,512,0.005163
./bin/v2,./data/noise_image_lena_const.txt,5,512,672,0.004875
./bin/v2,./data/noise_image_lena_const.txt,5,1024,32,0.339499
./bin/v2,./data/noise_image_lena_const.txt,5,1024,64,0.315893
./bin/v2,./data/noise_image_lena_const.txt,5,1024,96,0.322300
./bin/v2,./data/noise_image_lena_const.txt,5,1024,128,0.307738
./bin/v2,./data/noise_image_lena_const.txt,5,1024,256,0.004892
./bin/v2,./data/noise_image_lena_const.txt,5,1024,512,0.004892
./bin/v2,./data/noise_image_lena_const.txt,5,1024,672,0.005025
./bin/v2,./data/noise_image_lena_const.txt,5,2048,32,0.331272
./bin/v2,./data/noise_image_lena_const.txt,5,2048,64,0.315462
./bin/v2,./data/noise_image_lena_const.txt,5,2048,96,0.320509
./bin/v2,./data/noise_image_lena_const.txt,5,2048,128,0.307088
./bin/v2,./data/noise_image_lena_const.txt,5,2048,256,0.004997
./bin/v2,./data/noise_image_lena_const.txt,5,2048,512,0.005066
./bin/v2,./data/noise_image_lena_const.txt,5,2048,672,0.005093
./bin/v2,./data/noise_image_lena_const.txt,5,4094,32,0.330321
./bin/v2,./data/noise_image_lena_const.txt,5,4094,64,0.314557
./bin/v2,./data/noise_image_lena_const.txt,5,4094,96,0.321797
./bin/v2,./data/noise_image_lena_const.txt,5,4094,128,0.307362
./bin/v2,./data/noise_image_lena_const.txt,5,4094,256,0.004973
./bin/v2,./data/noise_image_lena_const.txt,5,4094,512,0.005019
./bin/v2,./data/noise_image_lena_const.txt,5,4094,672,0.005257
./bin/v2,./data/noise_image_lena_const.txt,7,16,32,4.772474
./bin/v2,./data/noise_image_lena_const.txt,7,16,64,2.287997
./bin/v2,./data/noise_image_lena_const.txt,7,16,96,1.679632
./bin/v2,./data/noise_image_lena_const.txt,7,16,128,0.008621
./bin/v2,./data/noise_image_lena_const.txt,7,16,256,0.008628
./bin/v2,./data/noise_image_lena_const.txt,7,16,512,0.008656
./bin/v2,./data/noise_image_lena_const.txt,7,16,672,0.008441
./bin/v2,./data/noise_image_lena_const.txt,7,32,32,2.395059
./bin/v2,./data/noise_image_lena_const.txt,7,32,64,1.192609
./bin/v2,./data/noise_image_lena_const.txt,7,32,96,0.936817
./bin/v2,./data/noise_image_lena_const.txt,7,32,128,0.008474
./bin/v2,./data/noise_image_lena_const.txt,7,32,256,0.008562
./bin/v2,./data/noise_image_lena_const.txt,7,32,512,0.008530
./bin/v2,./data/noise_image_lena_const.txt,7,32,672,0.008675
./bin/v2,./data/noise_image_lena_const.txt,7,64,32,1.271044
./bin/v2,./data/noise_image_lena_const.txt,7,64,64,0.791808
./bin/v2,./data/noise_image_lena_const.txt,7,64,96,0.932669
./bin/v2,./data/noise_image_lena_const.txt,7,64,128,0.008474
./bin/v2,./data/noise_image_lena_const.txt,7,64,256,0.008624
./bin/v2,./data/noise_image_lena_const.txt,7,64,512,0.008684
./bin/v2,./data/noise_image_lena_const.txt,7,64,672,0.008774
./bin/v2,./data/noise_image_lena_const.txt,7,128,32,0.825618
./bin/v2,./data/noise_image_lena_const.txt,7,128,64,0.779051
./bin/v2,./data/noise_image_lena_const.txt,7,128,96,0.910005
./bin/v2,./data/noise_image_lena_const.txt,7,128,128,0.008553
